latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.9001,32.2997,337.4,1,1,2020-08-05,0845,Terra,MODIS,80,6.03,317.8,17.5,D,0
37.0198,40.4892,333,2.2,1.4,2020-08-05,0845,Terra,MODIS,42,6.03,311.6,36.5,D,0
37.1595,37.3126,327.6,1.4,1.2,2020-08-05,0845,Terra,MODIS,31,6.03,310.7,8.3,D,2
36.827,36.711,332.5,1.3,1.1,2020-08-05,0845,Terra,MODIS,65,6.03,314.1,21.9,D,0
36.8244,36.7252,330.4,1.3,1.1,2020-08-05,0845,Terra,MODIS,61,6.03,312.9,19.1,D,0
37.4348,42.4818,357.7,1,1,2020-08-05,1023,Aqua,MODIS,98,6.03,317.1,59.3,D,0
37.4438,42.48,333.6,1,1,2020-08-05,1023,Aqua,MODIS,18,6.03,314.9,11.9,D,0
37.5085,42.6175,336.1,1,1,2020-08-05,1023,Aqua,MODIS,58,6.03,316.2,15.9,D,0
37.1387,37.6479,334.6,1.3,1.1,2020-08-05,1023,Aqua,MODIS,57,6.03,317.9,15.3,D,0
38.3953,42.0954,328.4,1,1,2020-08-05,1024,Aqua,MODIS,38,6.03,312.3,10.3,D,2
37.5455,41.9579,308.8,2.2,1.4,2020-08-05,1948,Terra,MODIS,73,6.03,296.3,17.4,N,0
37.5028,39.4817,305.5,1.5,1.2,2020-08-05,1948,Terra,MODIS,57,6.03,295.5,9,N,0
37.5119,39.021,312.3,1.4,1.2,2020-08-05,1948,Terra,MODIS,80,6.03,297.5,14.3,N,0
37.5103,39.0047,315.6,1.4,1.2,2020-08-05,1948,Terra,MODIS,90,6.03,298.1,18.1,N,0
37.5209,39.003,310,1.4,1.2,2020-08-05,1948,Terra,MODIS,75,6.03,297.8,11.3,N,0
37.4976,42.0888,342.1,1.3,1.1,2020-08-06,0749,Terra,MODIS,87,6.03,306.9,50,D,0
37.6822,39.3717,353.5,1.9,1.4,2020-08-06,0750,Terra,MODIS,95,6.03,318.2,128.9,D,0
37.6841,39.3493,338.3,1.9,1.4,2020-08-06,0750,Terra,MODIS,81,6.03,317.4,55,D,0
37.4808,39.4648,331.8,1.9,1.3,2020-08-06,0750,Terra,MODIS,58,6.03,316.5,22.3,D,0
37.5533,39.5142,333,2.4,1.5,2020-08-06,1106,Aqua,MODIS,69,6.03,313.9,33.4,D,0
37.5513,39.4871,378.7,2.4,1.5,2020-08-06,1106,Aqua,MODIS,100,6.03,319.2,455.9,D,0
37.5581,39.4812,371.2,2.4,1.5,2020-08-06,1106,Aqua,MODIS,94,6.03,320,353.6,D,0
37.032,30.6863,333.8,1,1,2020-08-06,1106,Aqua,MODIS,70,6.03,319.4,11,D,0
37.0304,30.6752,333.5,1,1,2020-08-06,1106,Aqua,MODIS,73,6.03,319.7,9.8,D,0
39.7211,33.8445,339.6,1.2,1.1,2020-08-06,1107,Aqua,MODIS,79,6.03,325.3,23.6,D,0
41.3197,33.8965,328.3,1.3,1.1,2020-08-06,1108,Aqua,MODIS,76,6.03,315.2,20.3,D,0
37.4506,39.5537,306.6,2.3,1.5,2020-08-06,1853,Terra,MODIS,63,6.03,296.6,17.6,N,0
37.532,42.0652,309.2,1,1,2020-08-06,2307,Aqua,MODIS,77,6.03,294.1,7.7,N,0
37.5304,42.0767,312.9,1,1,2020-08-06,2307,Aqua,MODIS,86,6.03,294.9,10.6,N,0
37.5349,39.384,309.5,1.3,1.1,2020-08-06,2308,Aqua,MODIS,78,6.03,290.7,14.3,N,0
37.5989,36.7722,330.4,1,1,2020-08-07,0833,Terra,MODIS,0,6.03,319,8,D,0
37.1707,37.804,334.1,1.1,1,2020-08-07,0833,Terra,MODIS,61,6.03,320.2,12.5,D,0
36.7776,39.7853,339.3,1.3,1.1,2020-08-07,0833,Terra,MODIS,70,6.03,322.3,23.2,D,0
37.5203,39.514,345.1,1.5,1.2,2020-08-07,1011,Aqua,MODIS,87,6.03,322.2,43.4,D,0
37.5386,38.9995,339.8,1.6,1.2,2020-08-07,1011,Aqua,MODIS,80,6.03,325.3,28.4,D,0
37.6078,39.4802,348.3,1.5,1.2,2020-08-07,1011,Aqua,MODIS,90,6.03,325.8,51.1,D,0
37.5286,42.0615,330.9,1.1,1.1,2020-08-07,1011,Aqua,MODIS,34,6.03,315,15.1,D,0
41.1636,42.0622,314.1,1,1,2020-08-07,1012,Aqua,MODIS,35,6.03,299.1,8.1,D,0
41.713,26.4348,326.3,2,1.4,2020-08-07,1151,Aqua,MODIS,43,6.03,305.9,28.3,D,0
41.7146,26.4293,335.1,2,1.4,2020-08-07,1151,Aqua,MODIS,86,6.03,306.6,58.9,D,0
41.7129,26.4058,326.4,2,1.4,2020-08-07,1151,Aqua,MODIS,56,6.03,305.7,27.5,D,0
41.0425,26.7613,328.6,2,1.4,2020-08-07,1151,Aqua,MODIS,77,6.03,305.2,34.8,D,0
41.7111,26.4113,328.3,2,1.4,2020-08-07,1151,Aqua,MODIS,71,6.03,305.9,34.9,D,0
38.0495,40.2424,308.7,1.2,1.1,2020-08-07,1936,Terra,MODIS,71,6.03,295,9.4,N,0
38.1126,42.2371,302.3,1.5,1.2,2020-08-07,1936,Terra,MODIS,38,6.03,291.8,7.9,N,0
38.6548,39.7713,305.7,1.2,1.1,2020-08-07,1936,Terra,MODIS,65,6.03,293.7,6.8,N,0
38.3164,42.1097,322.9,2.1,1.4,2020-08-08,0737,Terra,MODIS,30,6.03,307.3,25.8,D,0
38.3146,42.1321,328.7,2.1,1.4,2020-08-08,0737,Terra,MODIS,54,6.03,308.3,43.6,D,0
38.2982,42.178,322.9,2.1,1.4,2020-08-08,0737,Terra,MODIS,40,6.03,304.4,31.3,D,0
37.8051,29.2452,322.6,1.3,1.1,2020-08-08,0916,Terra,MODIS,34,6.03,305.8,11.7,D,2
37.3186,39.3739,347.1,1.5,1.2,2020-08-08,1054,Aqua,MODIS,89,6.03,325.4,45.6,D,0
37.4979,42.116,333.5,2.3,1.5,2020-08-08,1054,Aqua,MODIS,71,6.03,312.9,63.9,D,0
37.3194,39.3682,340.8,1.5,1.2,2020-08-08,1054,Aqua,MODIS,81,6.03,325.1,24.6,D,0
37.301,38.3452,341.3,1.3,1.1,2020-08-08,1054,Aqua,MODIS,80,6.03,325.2,22.8,D,0
37.2993,38.33,340.8,1.3,1.1,2020-08-08,1054,Aqua,MODIS,81,6.03,327.6,21,D,0
37.7337,38.9884,332.2,1.5,1.2,2020-08-08,1054,Aqua,MODIS,30,6.03,320.1,15.2,D,0
38.2074,30.3973,327.5,1.2,1.1,2020-08-08,1055,Aqua,MODIS,47,6.03,311.4,9.1,D,0
37.9187,41.4819,309.4,2.6,1.6,2020-08-08,1841,Terra,MODIS,77,6.03,294.4,30.8,N,0
37.9137,41.4907,306,2.6,1.6,2020-08-08,1841,Terra,MODIS,57,6.03,294.7,19.6,N,0
37.9684,32.8481,312.6,1.8,1.3,2020-08-08,2019,Terra,MODIS,85,6.03,290.9,27.3,N,0
41.9257,26.5577,301.2,1.2,1.1,2020-08-09,0033,Aqua,MODIS,39,6.03,287.9,6.1,N,0
37.4056,37.149,341,1,1,2020-08-09,0820,Terra,MODIS,87,6.03,312.2,30.6,D,2
37.404,37.1606,332.6,1,1,2020-08-09,0820,Terra,MODIS,77,6.03,308.4,16.5,D,0
39.0089,39.9164,352.1,1,1,2020-08-09,0820,Terra,MODIS,95,6.03,313.2,49.2,D,0
38.1866,40.3175,345.4,1,1,2020-08-09,0820,Terra,MODIS,87,6.03,324.1,24.4,D,0
38.1847,40.3291,346.9,1,1,2020-08-09,0820,Terra,MODIS,89,6.03,325.9,27.4,D,0
37.1759,41.9132,339.9,1.2,1.1,2020-08-09,0820,Terra,MODIS,76,6.03,322.3,20.9,D,0
37.5195,39.008,335.1,1,1,2020-08-09,0820,Terra,MODIS,71,6.03,319.7,11.3,D,0
38.9979,39.9068,334.8,2,1.4,2020-08-09,0959,Aqua,MODIS,78,6.03,310.7,49.8,D,0
39.0027,39.9292,337.7,2,1.4,2020-08-09,0959,Aqua,MODIS,82,6.03,310.6,58.5,D,0
39.0064,39.9146,307.5,1,1,2020-08-09,1924,Terra,MODIS,72,6.03,293.6,6.8,N,0
37.3174,44.0048,304.8,1.3,1.1,2020-08-09,1924,Terra,MODIS,55,6.03,294,6.2,N,0
37.1062,40.3047,310.4,1,1,2020-08-09,1924,Terra,MODIS,74,6.03,298.5,7.1,N,0
37.1163,40.3081,323.6,1,1,2020-08-09,1924,Terra,MODIS,100,6.03,297.9,18.6,N,0
37.1147,40.297,313.4,1,1,2020-08-09,1924,Terra,MODIS,84,6.03,298.1,9.3,N,0
37.5339,40.1995,309.3,1,1,2020-08-09,1924,Terra,MODIS,71,6.03,297.5,6.6,N,0
38.6542,39.7762,306.9,1,1,2020-08-09,1924,Terra,MODIS,69,6.03,296.8,5.3,N,0
39.0047,39.9032,311.9,1,1,2020-08-09,1924,Terra,MODIS,84,6.03,293.5,9.8,N,0
37.118,40.3085,314.9,1.4,1.2,2020-08-09,2338,Aqua,MODIS,90,6.03,294,21.6,N,0
41.0504,34.2184,308,1.4,1.2,2020-08-10,0902,Terra,MODIS,0,6.03,285.8,13.7,D,0
37.8831,30.4157,317.8,1.1,1,2020-08-10,0903,Terra,MODIS,64,6.03,300.4,6.8,D,0
37.8144,29.2505,323.6,1,1,2020-08-10,0903,Terra,MODIS,42,6.03,303.1,7.7,D,2
37.479,41.9469,332.9,1.4,1.2,2020-08-10,1042,Aqua,MODIS,70,6.03,316.7,19.9,D,0
37.6164,39.2233,365.4,1.1,1,2020-08-10,1042,Aqua,MODIS,100,6.03,311.5,91.3,D,0
38.4042,39.7568,345.7,1.2,1.1,2020-08-10,1042,Aqua,MODIS,89,6.03,318.5,33.4,D,0
37.3367,27.7652,326.1,2.6,1.5,2020-08-10,1042,Aqua,MODIS,77,6.03,297.5,52.8,D,0
37.3485,27.7834,318.6,2.6,1.5,2020-08-10,1042,Aqua,MODIS,31,6.03,298.5,23.3,D,0
37.3421,27.7557,322.9,2.6,1.5,2020-08-10,1042,Aqua,MODIS,75,6.03,299.1,39.7,D,0
38.2259,27.1174,320.7,2.7,1.6,2020-08-10,1043,Aqua,MODIS,43,6.03,300.6,28.6,D,0
38.2158,27.1163,321.4,2.7,1.6,2020-08-10,1043,Aqua,MODIS,45,6.03,300.6,33.2,D,0
37.4806,41.9643,308,2,1.4,2020-08-10,2243,Aqua,MODIS,73,6.03,295.8,18.1,N,0
37.242,39.7988,338.3,1.1,1,2020-08-11,0808,Terra,MODIS,79,6.03,309.7,26.3,D,0
36.7876,39.7613,359.7,1.1,1,2020-08-11,0808,Terra,MODIS,99,6.03,312.7,72.4,D,0
36.786,39.7731,330.6,1.1,1,2020-08-11,0808,Terra,MODIS,62,6.03,312.7,10.9,D,0
37.6909,39.0334,336.8,1.1,1.1,2020-08-11,0808,Terra,MODIS,79,6.03,313.2,19.8,D,0
41.1386,30.477,313.2,3.6,1.8,2020-08-11,0945,Terra,MODIS,38,6.03,297.8,42.7,D,0
38.9921,31.9554,336.5,1.7,1.3,2020-08-11,1125,Aqua,MODIS,83,6.03,312.8,41.2,D,0
41.2579,31.4271,318.3,1.7,1.3,2020-08-11,1126,Aqua,MODIS,0,6.03,303.8,16.2,D,2
40.402,30.5298,331.4,1.5,1.2,2020-08-11,1126,Aqua,MODIS,82,6.03,303.8,34.2,D,0
37.7133,38.3665,312,1.4,1.2,2020-08-11,1912,Terra,MODIS,82,6.03,298.4,12.2,N,0
36.7492,36.2059,305.9,1.1,1,2020-08-11,2326,Aqua,MODIS,66,6.03,295.1,5.2,N,2
37.719,38.4401,333.6,2,1.4,2020-08-12,0851,Terra,MODIS,77,6.03,316.6,33.8,D,0
37.7162,38.4325,332.8,2,1.4,2020-08-12,0851,Terra,MODIS,76,6.03,317.1,30.8,D,0
36.815,39.7989,341.7,2.5,1.5,2020-08-12,0851,Terra,MODIS,84,6.03,312.3,97.9,D,0
36.9937,37.8763,331.3,1.9,1.3,2020-08-12,0851,Terra,MODIS,73,6.03,317,21.2,D,0
36.6377,32.7826,323.3,1.1,1,2020-08-12,0851,Terra,MODIS,61,6.03,309.8,7.2,D,0
36.6357,32.7945,323,1.1,1,2020-08-12,0851,Terra,MODIS,60,6.03,309.3,7.5,D,0
39.4657,33.7396,333.6,1.6,1.2,2020-08-12,1030,Aqua,MODIS,76,6.03,312.7,28.7,D,0
37.2776,37.0588,331,1.2,1.1,2020-08-12,1030,Aqua,MODIS,69,6.03,314.1,15.4,D,0
37.7087,38.4355,338,1,1,2020-08-12,1030,Aqua,MODIS,76,6.03,324.1,13.6,D,0
39.2678,34.8626,326,1.4,1.2,2020-08-12,1030,Aqua,MODIS,54,6.03,313.3,11.8,D,0
39.2649,34.8469,359.8,1.4,1.2,2020-08-12,1030,Aqua,MODIS,99,6.03,315.2,109.3,D,0
39.2733,34.8555,347.3,1.4,1.2,2020-08-12,1030,Aqua,MODIS,92,6.03,313.6,63.8,D,0
39.5504,33.5739,343.8,1.6,1.2,2020-08-12,1030,Aqua,MODIS,88,6.03,316.5,57.8,D,0
39.2703,34.8399,351.7,1.4,1.2,2020-08-12,1030,Aqua,MODIS,95,6.03,314.7,77.8,D,0
39.5611,33.5699,333.6,1.6,1.2,2020-08-12,1030,Aqua,MODIS,73,6.03,314.8,27.4,D,0
37.2798,37.0717,328.6,1.2,1.1,2020-08-12,1030,Aqua,MODIS,52,6.03,313.3,11.1,D,0
38.6697,31.9428,306.6,1,1,2020-08-12,1955,Terra,MODIS,69,6.03,289,8,N,0
39.355,33.5768,309.2,1,1,2020-08-12,1955,Terra,MODIS,77,6.03,289.3,10.2,N,0
38.6714,31.9542,301.4,1,1,2020-08-12,1955,Terra,MODIS,30,6.03,285.8,5.2,N,0
39.3566,33.5888,304,1,1,2020-08-12,1955,Terra,MODIS,58,6.03,289.5,6.6,N,0
37.5456,39.2301,334,1.6,1.2,2020-08-13,0756,Terra,MODIS,65,6.03,320.9,23.2,D,0
37.422,39.431,328.9,1.5,1.2,2020-08-13,0756,Terra,MODIS,40,6.03,312.9,16.5,D,0
37.3768,39.5461,364.9,1.5,1.2,2020-08-13,0756,Terra,MODIS,87,6.03,313.6,156,D,0
38.2426,27.3206,323.6,1.8,1.3,2020-08-13,0934,Terra,MODIS,63,6.03,306.7,19.9,D,2
37.7697,31.7423,340.2,1.1,1.1,2020-08-13,1113,Aqua,MODIS,75,6.03,320.2,26.1,D,0
38.3832,40.5763,328.5,3.6,1.8,2020-08-13,1113,Aqua,MODIS,62,6.03,313.1,56.5,D,0
38.4208,26.5409,364.8,1.5,1.2,2020-08-13,2038,Terra,MODIS,100,6.03,300.2,168.4,N,0
38.4084,26.5258,463.6,1.5,1.2,2020-08-13,2038,Terra,MODIS,100,6.03,323.9,1569.8,N,0
38.4192,26.5247,427.8,1.5,1.2,2020-08-13,2038,Terra,MODIS,100,6.03,312.7,803.6,N,0
38.4069,26.5102,500,1.5,1.2,2020-08-13,2038,Terra,MODIS,100,6.03,328.4,2787.6,N,0
38.4316,26.5397,314.4,1.5,1.2,2020-08-13,2038,Terra,MODIS,89,6.03,296.2,16.5,N,0
38.43,26.5235,319.7,1.5,1.2,2020-08-13,2038,Terra,MODIS,99,6.03,296.8,24.1,N,0
38.3961,26.5117,323.3,1.5,1.2,2020-08-13,2038,Terra,MODIS,100,6.03,299.6,30,N,0
38.3977,26.5272,310.6,1.5,1.2,2020-08-13,2038,Terra,MODIS,68,6.03,296.8,10.3,N,0
38.4101,26.5424,307.1,1.5,1.2,2020-08-13,2038,Terra,MODIS,68,6.03,296,6.9,N,0
37.7846,38.5751,318,1.2,1.1,2020-08-13,2314,Aqua,MODIS,96,6.03,296.7,18.3,N,0
37.226,42.5337,307.1,1,1,2020-08-13,2314,Aqua,MODIS,70,6.03,295.1,6.1,N,0
37.7943,38.577,326,1.2,1.1,2020-08-13,2314,Aqua,MODIS,100,6.03,296.8,28.8,N,0
38.414,26.5223,336.2,2.5,1.5,2020-08-14,0052,Aqua,MODIS,100,6.03,296.1,137.7,N,0
38.4271,26.5278,306.4,2.5,1.5,2020-08-14,0052,Aqua,MODIS,66,6.03,294.7,20.9,N,0
38.4209,26.5545,346.5,2.5,1.5,2020-08-14,0052,Aqua,MODIS,100,6.03,295.8,210.2,N,0
38.4078,26.5487,339.4,2.5,1.5,2020-08-14,0052,Aqua,MODIS,100,6.03,295.7,155.3,N,0
38.4271,26.5527,311.5,2.5,1.5,2020-08-14,0052,Aqua,MODIS,83,6.03,294.5,36,N,0
38.4141,26.5466,352.9,2.5,1.5,2020-08-14,0052,Aqua,MODIS,100,6.03,296.4,262,N,0
38.4075,26.5756,311.8,2.5,1.5,2020-08-14,0052,Aqua,MODIS,83,6.03,294.2,36.2,N,0
38.4069,26.515,324.8,2.5,1.5,2020-08-14,0052,Aqua,MODIS,100,6.03,296.1,83,N,0
38.401,26.541,349.1,2.5,1.5,2020-08-14,0052,Aqua,MODIS,100,6.03,296.6,230.2,N,0
38.3936,26.5105,327.6,2.5,1.5,2020-08-14,0052,Aqua,MODIS,100,6.03,296.2,94.3,N,0
38.3875,26.5369,321.8,2.5,1.5,2020-08-14,0052,Aqua,MODIS,100,6.03,295.7,71.3,N,0
41.2628,31.4254,321,1.2,1.1,2020-08-14,0838,Terra,MODIS,0,6.03,306.7,14.2,D,2
41.1345,27.7553,320.6,1.9,1.4,2020-08-14,0838,Terra,MODIS,70,6.03,304.8,15.9,D,0
37.7795,27.4539,341,1.8,1.3,2020-08-14,0839,Terra,MODIS,86,6.03,309.3,83,D,0
37.7855,27.4609,327.3,1.8,1.3,2020-08-14,0839,Terra,MODIS,59,6.03,307.8,38.3,D,0
37.7812,27.4354,346.7,1.8,1.3,2020-08-14,0839,Terra,MODIS,92,6.03,308.5,106,D,0
36.7866,39.6795,354.6,1.6,1.2,2020-08-14,0839,Terra,MODIS,96,6.03,317.9,107.9,D,0
36.7757,39.6762,328.7,1.6,1.2,2020-08-14,0839,Terra,MODIS,51,6.03,316.2,17.2,D,0
37.7856,31.667,351.7,1.1,1.1,2020-08-14,0839,Terra,MODIS,83,6.03,313.2,56,D,0
37.787,27.4436,345.1,1.8,1.3,2020-08-14,0839,Terra,MODIS,91,6.03,308.7,101.8,D,0
37.7754,27.4386,342.6,1.8,1.3,2020-08-14,0839,Terra,MODIS,90,6.03,307.3,89,D,0
37.2956,37.1121,325,1.2,1.1,2020-08-14,0839,Terra,MODIS,52,6.03,312.9,10.1,D,0
36.801,39.6653,337.5,1.6,1.2,2020-08-14,0839,Terra,MODIS,79,6.03,316,39.9,D,0
36.7976,39.6828,352.5,1.6,1.2,2020-08-14,0839,Terra,MODIS,94,6.03,318.7,98.6,D,0
36.7901,39.6621,336.4,1.6,1.2,2020-08-14,0839,Terra,MODIS,77,6.03,315.3,35.9,D,0
37.7553,38.9873,332,1.3,1.1,2020-08-14,1017,Aqua,MODIS,43,6.03,316.4,15,D,0
36.7832,39.6818,348.3,1.2,1.1,2020-08-14,1017,Aqua,MODIS,90,6.03,325.1,48.9,D,0
36.793,39.6791,340.6,1.2,1.1,2020-08-14,1017,Aqua,MODIS,61,6.03,323.3,29.6,D,0
37.3623,42.3547,338.8,1,1,2020-08-14,1017,Aqua,MODIS,56,6.03,323.1,16,D,0
37.8665,38.745,349.9,1.3,1.1,2020-08-14,1017,Aqua,MODIS,92,6.03,320.5,58.6,D,0
37.7722,31.6757,326.4,3.5,1.8,2020-08-14,1018,Aqua,MODIS,0,6.03,305.4,61.6,D,0
37.7781,31.6779,326.6,3.5,1.8,2020-08-14,1018,Aqua,MODIS,45,6.03,307,65.4,D,0
37.779,27.4539,336.9,2.6,1.5,2020-08-14,1156,Aqua,MODIS,85,6.03,306,116.8,D,0
38.3866,26.536,330.4,2.3,1.5,2020-08-14,1156,Aqua,MODIS,78,6.03,311.2,56.8,D,0
37.777,27.4239,332.1,2.5,1.5,2020-08-14,1156,Aqua,MODIS,81,6.03,308.2,87.1,D,2
37.7721,27.4303,339.1,2.5,1.5,2020-08-14,1156,Aqua,MODIS,87,6.03,307.7,128.2,D,2
37.326,35.8009,311.1,1,1,2020-08-14,1942,Terra,MODIS,82,6.03,296.2,8.5,N,0
37.6606,39.2075,310.8,1.2,1.1,2020-08-14,1942,Terra,MODIS,78,6.03,293.5,12.7,N,0
37.3361,35.8042,315.9,1,1,2020-08-14,1942,Terra,MODIS,92,6.03,296.8,12.6,N,0
37.3207,35.8332,325.4,4,1.9,2020-08-15,0744,Terra,MODIS,43,6.03,312.6,80.4,D,0
37.3264,35.7957,328.4,4.1,1.9,2020-08-15,0744,Terra,MODIS,70,6.03,312.3,103.8,D,0
39.2982,27.1004,332.2,1.2,1.1,2020-08-15,0921,Terra,MODIS,81,6.03,307.8,25.9,D,0
39.2963,27.0932,320.3,1.2,1.1,2020-08-15,0921,Terra,MODIS,50,6.03,307.4,9.1,D,0
37.3271,35.808,324.1,4.1,1.9,2020-08-15,0921,Terra,MODIS,71,6.03,313,74.1,D,0
37.3228,35.802,325.2,4.1,1.9,2020-08-15,0921,Terra,MODIS,74,6.03,312.8,84.5,D,0
37.5659,27.3982,352.1,1.3,1.1,2020-08-15,0922,Terra,MODIS,72,6.03,309.3,84.3,D,0
37.5634,27.412,328.2,1.3,1.1,2020-08-15,0922,Terra,MODIS,0,6.03,309.4,22.7,D,0
37.7365,31.7193,334.6,2.3,1.5,2020-08-15,0922,Terra,MODIS,69,6.03,312.3,66.3,D,0
37.7388,31.7149,331.3,2.3,1.5,2020-08-15,0922,Terra,MODIS,62,6.03,313,53.6,D,0
37.7334,31.7397,326.2,2.3,1.5,2020-08-15,0922,Terra,MODIS,51,6.03,308.7,32.2,D,0
37.3118,30.4493,328,1.9,1.4,2020-08-15,0922,Terra,MODIS,74,6.03,311,36.2,D,0
37.564,27.4037,358.3,1.3,1.1,2020-08-15,0922,Terra,MODIS,93,6.03,311,104.7,D,0
37.3121,35.815,345.2,1.2,1.1,2020-08-15,1100,Aqua,MODIS,85,6.03,321.9,37.6,D,0
37.5957,38.1372,334.5,1.6,1.2,2020-08-15,1100,Aqua,MODIS,75,6.03,320.9,23.6,D,0
36.7941,39.909,337.4,2,1.4,2020-08-15,1100,Aqua,MODIS,74,6.03,319.2,43,D,0
37.7633,31.6739,362.7,1,1,2020-08-15,1101,Aqua,MODIS,94,6.03,317.1,73.4,D,0
37.7722,31.6717,333.5,1,1,2020-08-15,1101,Aqua,MODIS,55,6.03,319,13.5,D,0
37.8467,30.5283,322.8,1.1,1,2020-08-15,1101,Aqua,MODIS,35,6.03,310.2,7.5,D,0
41.1032,31.4572,313,1,1,2020-08-15,1101,Aqua,MODIS,41,6.03,299.4,4.3,D,0
37.5625,27.3993,329.9,1.4,1.2,2020-08-15,1101,Aqua,MODIS,60,6.03,310.7,32.7,D,0
38.7715,30.2337,327,1.1,1,2020-08-15,1101,Aqua,MODIS,48,6.03,313.4,9.4,D,0
37.7327,31.7161,338.1,1,1,2020-08-15,1101,Aqua,MODIS,39,6.03,316.7,21.2,D,0
37.765,31.6851,345.5,1,1,2020-08-15,1101,Aqua,MODIS,91,6.03,317.3,31.5,D,0
37.0115,44.2197,315.2,1.5,1.2,2020-08-15,1847,Terra,MODIS,90,6.03,296.7,19.7,N,0
37.0203,44.2196,319.4,1,1,2020-08-15,2301,Aqua,MODIS,98,6.03,297.6,15.2,N,0
37.6372,39.1345,331.8,1.1,1,2020-08-16,0826,Terra,MODIS,44,6.03,316,13.3,D,0
40.0992,33.5307,322.9,1.3,1.1,2020-08-16,0826,Terra,MODIS,54,6.03,307.9,9,D,0
37.5273,39.2973,336.7,1.1,1,2020-08-16,0826,Terra,MODIS,57,6.03,319.4,18.4,D,0
37.526,39.2473,342.6,1.1,1,2020-08-16,0826,Terra,MODIS,63,6.03,319.8,28.5,D,0
37.6512,39.2674,332.9,1.1,1,2020-08-16,0826,Terra,MODIS,62,6.03,316,17.3,D,0
36.7603,39.7041,346.2,1.1,1.1,2020-08-16,0827,Terra,MODIS,89,6.03,320.4,39.7,D,0
36.7509,39.7016,346.9,1.1,1.1,2020-08-16,0827,Terra,MODIS,90,6.03,320.2,41.7,D,0
36.7325,36.212,327.2,1,1,2020-08-16,0827,Terra,MODIS,18,6.03,311.6,11.9,D,2
37.6652,39.1633,305.7,1,1,2020-08-16,1930,Terra,MODIS,65,6.03,293.4,6.4,N,0
36.7404,39.6695,305.9,1,1,2020-08-16,1930,Terra,MODIS,66,6.03,290.1,7,N,0
36.6215,36.4352,309.3,1.1,1.1,2020-08-16,1930,Terra,MODIS,71,6.03,298.3,7.5,N,0
37.675,39.1668,310.3,1,1,2020-08-16,1930,Terra,MODIS,79,6.03,292.8,9.6,N,0
37.6735,39.1555,311.4,1,1,2020-08-16,1930,Terra,MODIS,82,6.03,291.9,10.1,N,0
39.6408,33.5968,310.8,1.3,1.1,2020-08-16,1931,Terra,MODIS,79,6.03,288.5,15.2,N,0
39.6508,33.5937,304.2,1.3,1.1,2020-08-16,1931,Terra,MODIS,50,6.03,288.6,9.1,N,0
39.648,33.5881,304.7,1.3,1.1,2020-08-16,1931,Terra,MODIS,61,6.03,288.6,9.9,N,0
36.7161,36.2087,310.8,1.1,1,2020-08-16,2345,Aqua,MODIS,81,6.03,296.3,9.4,N,0
36.7812,39.6769,335.7,3.6,1.8,2020-08-17,0731,Terra,MODIS,76,6.03,315.7,111.5,D,0
36.7652,39.6756,335.5,3.6,1.8,2020-08-17,0731,Terra,MODIS,76,6.03,313.3,104.9,D,0
36.7725,39.6702,340,3.6,1.8,2020-08-17,0731,Terra,MODIS,83,6.03,313.4,147.8,D,0
36.7405,39.6678,326.9,3.6,1.8,2020-08-17,0731,Terra,MODIS,21,6.03,313.7,38.2,D,0
37.6469,35.9817,316.7,2.7,1.6,2020-08-17,0909,Terra,MODIS,31,6.03,305.2,29.2,D,0
37.633,39.0853,330.2,4.1,1.9,2020-08-17,0909,Terra,MODIS,61,6.03,313.3,85,D,0
37.6297,39.0766,337.6,4.1,1.9,2020-08-17,0909,Terra,MODIS,85,6.03,313.9,176.4,D,0
36.7715,39.6782,328.5,4.7,2,2020-08-17,0909,Terra,MODIS,75,6.03,313.6,84.2,D,0
36.7725,39.6738,327.2,4.7,2,2020-08-17,0909,Terra,MODIS,69,6.03,313.3,71.6,D,0
38.7068,29.2298,331.6,1.1,1,2020-08-17,0909,Terra,MODIS,78,6.03,314,14.3,D,0
37.8025,29.2508,324,1.1,1.1,2020-08-17,0909,Terra,MODIS,36,6.03,308.4,11,D,2
41.1836,32.6237,326.5,1,1,2020-08-17,1049,Aqua,MODIS,79,6.03,314.8,9.1,D,2
39.9358,32.7661,325.5,1.1,1,2020-08-17,1049,Aqua,MODIS,38,6.03,309.5,6.9,D,2
39.9086,32.7738,325,1.1,1,2020-08-17,1049,Aqua,MODIS,46,6.03,308.4,8.5,D,2
37.3135,35.8238,332.3,1.3,1.1,2020-08-18,0814,Terra,MODIS,78,6.03,316,20.4,D,0
36.8984,35.1526,324.4,1.4,1.2,2020-08-18,0814,Terra,MODIS,65,6.03,306.9,16.3,D,0
37.6692,38.3808,336.3,1.1,1,2020-08-18,0814,Terra,MODIS,53,6.03,322.1,14.9,D,0
37.6784,38.3826,344.1,1.1,1,2020-08-18,0814,Terra,MODIS,82,6.03,321.2,29,D,0
37.9781,40.2808,344.3,1,1,2020-08-18,0814,Terra,MODIS,83,6.03,319.1,30.4,D,0
37.8448,31.7582,332,2,1.4,2020-08-18,1131,Aqua,MODIS,67,6.03,314,28.3,D,0
37.8307,31.7378,333.5,2,1.4,2020-08-18,1131,Aqua,MODIS,60,6.03,316.6,31.7,D,0
