latitude,longitude,province
37.2084,39.5425,Şanlıurfa
37.0753,40.4524,Mardin
36.9437,39.5914,Şanlıurfa
37.2167,40.7398,Mardin
37.108000000000004,40.5405,Mardin
37.2273,40.7307,Mardin
37.2027,39.5183,Şanlıurfa
37.1922,39.5275,Şanlıurfa
39.9117,32.7777,Ankara
41.5162,34.6103,Sinop
39.7947,37.086999999999996,Sivas
36.9109,40.1844,Şanlıurfa
37.1955,39.8583,Şanlıurfa
37.239000000000004,40.0931,Mardin
37.2341,40.1156,Mardin
37.084,40.617,Mardin
37.0863,40.611,Mardin
37.1425,40.4756,Mardin
37.1945,39.7828,Şanlıurfa
37.1854,39.7855,Şanlıurfa
38.6957,35.6231,Kayseri
38.705,35.6257,Kayseri
37.19,39.764,Şanlıurfa
37.091,40.2816,Mardin
36.9632,39.6259,Şanlıurfa
36.9677,39.6046,Şanlıurfa
37.1945,40.2984,Mardin
36.9735,35.6115,Adana
38.5556,34.6221,Nevşehir
37.3337,39.5895,Şanlıurfa
37.2268,40.0891,Mardin
37.0197,36.6735,Gaziantep
37.2219,40.1115,Mardin
37.2211,40.1048,Mardin
36.9023,34.7466,Mersin
36.7404,38.7774,Şanlıurfa
36.7364,38.7967,Şanlıurfa
37.2283,40.6977,Mardin
36.741,38.7916,Şanlıurfa
36.7371,38.8109,Şanlıurfa
37.141,40.4818,Mardin
37.3634,39.6886,Şanlıurfa
38.2659,34.0016,Aksaray
37.1462,40.458,Mardin
37.359,39.7098,Şanlıurfa
37.1685,37.3196,Gaziantep
36.7903,39.3495,Şanlıurfa
36.7944,39.3574,Şanlıurfa
36.7988,39.3367,Şanlıurfa
36.9849,40.2093,Mardin
36.9847,40.216,Mardin
36.8209,36.9532,Kilis
38.7713,35.4408,Kayseri
38.7734,35.4283,Kayseri
36.9378,40.2434,Mardin
37.8576,34.4662,Niğde
36.9328,40.2667,Mardin
37.0842,40.5585,Mardin
37.1995,40.2753,Mardin
37.0226,39.6662,Şanlıurfa
37.1717,39.0503,Şanlıurfa
37.1696,39.0378,Şanlıurfa
37.0659,39.9374,Şanlıurfa
36.9949,40.3096,Mardin
37.0039,40.3074,Mardin
37.0021,40.2959,Mardin
37.1227,40.2422,Mardin
37.1245,40.2537,Mardin
37.2119,40.0463,Mardin
36.9297,40.2489,Mardin
36.9315,40.2604,Mardin
37.1293,40.4017,Mardin
37.1328,40.4245,Mardin
37.1238,40.4267,Mardin
37.1256,40.4381,Mardin
38.0747,40.0507,Diyarbakır
36.9931,40.2981,Mardin
36.9877,40.3233,Mardin
37.1693,40.4801,Mardin
36.7106,39.3055,Şanlıurfa
37.1318,40.2996,Mardin
36.9967,40.3211,Mardin
36.9153,38.7483,Şanlıurfa
36.9877,40.2038,Mardin
36.9787,40.205999999999996,Mardin
36.9805,40.2176,Mardin
36.9175,38.7611,Şanlıurfa
36.9895,40.3347,Mardin
37.2038,40.2221,Mardin
37.202,40.2106,Mardin
37.2105,40.2148,Mardin
37.0929,40.5877,Mardin
37.0863,40.2458,Mardin
37.0857,40.6012,Mardin
37.1783,40.4779,Mardin
37.0695,40.6106,Mardin
37.0712,40.6219,Mardin
37.2193,40.0926,Mardin
41.5108,36.1059,Samsun
39.7897,37.0882,Sivas
37.3573,27.7238,Muğla
37.1783,40.1797,Mardin
37.1441,40.7873,Mardin
37.1982,40.3901,Mardin
37.1964,40.3706,Mardin
37.1945,40.3839,Mardin
37.205999999999996,40.3821,Mardin
37.1498,40.7809,Mardin
37.0225,40.2272,Mardin
36.9863,40.3161,Mardin
37.1874,40.1716,Mardin
37.1759,40.1734,Mardin
37.1766,40.1609,Mardin
37.0111,40.229,Mardin
37.0559,40.3382,Mardin
36.9533,36.6286,Gaziantep
37.1103,40.5474,Mardin
37.1025,39.7458,Şanlıurfa
37.2465,39.5859,Şanlıurfa
36.9657,36.6515,Gaziantep
36.9642,36.6391,Gaziantep
37.0135,40.2352,Mardin
37.1529,40.6774,Mardin
37.0683,40.2203,Mardin
37.0576,40.3573,Mardin
37.1876,40.531,Mardin
37.171,39.5151,Şanlıurfa
37.1743,40.1545,Mardin
37.0594,40.3767,Mardin
37.1821,39.7447,Şanlıurfa
36.9845,40.2971,Mardin
37.1643,40.2779,Mardin
37.1758,40.2763,Mardin
37.1877,40.3066,Mardin
37.1891,40.2937,Mardin
37.1547,40.6977,Mardin
37.2043,40.3627,Mardin
36.8071,39.1908,Şanlıurfa
37.1909,40.3129,Mardin
37.1932,39.743,Şanlıurfa
36.8363,39.6975,Şanlıurfa
37.2388,39.6227,Şanlıurfa
37.2481,39.6034,Şanlıurfa
37.0128,40.2479,Mardin
37.0665,40.2016,Mardin
36.7068,39.3129,Şanlıurfa
36.7259,39.3936,Şanlıurfa
37.2881,39.6684,Şanlıurfa
37.2863,39.6507,Şanlıurfa
36.9439,36.6304,Gaziantep
37.0541,40.3189,Mardin
37.6285,39.0639,Şanlıurfa
37.7214,38.5534,Adıyaman
37.6253,39.0708,Şanlıurfa
37.5551,38.1418,Adıyaman
41.1758,32.6326,Karabük
37.1158,40.3961,Mardin
36.8481,39.6894,Şanlıurfa
37.1213,40.3911,Mardin
37.0555,40.326,Mardin
37.2712,40.7143,Mardin
37.2809,40.6762,Mardin
37.0345,40.2785,Mardin
37.260999999999996,40.7065,Mardin
37.0256,40.3146,Mardin
37.0293,40.311,Mardin
37.2121,40.1567,Mardin
37.0234,39.1373,Şanlıurfa
36.8348,39.6819,Şanlıurfa
37.2827,39.6095,Şanlıurfa
37.208,40.0782,Mardin
37.2117,40.0397,Mardin
37.2081,40.0452,Mardin
37.2001,40.038000000000004,Mardin
37.2098,40.0257,Mardin
37.3152,39.7806,Şanlıurfa
37.3733,39.6087,Şanlıurfa
37.1033,40.1989,Mardin
36.8185,39.5282,Şanlıurfa
37.0773,39.6103,Şanlıurfa
37.1629,39.7251,Şanlıurfa
37.1104,40.3708,Mardin
37.2006,40.155,Mardin
37.1648,39.7048,Şanlıurfa
37.1708,39.7125,Şanlıurfa
37.2102,40.1758,Mardin
36.7219,39.3894,Şanlıurfa
36.6985,39.3166,Şanlıurfa
37.2074,40.1814,Mardin
36.7169,39.3829,Şanlıurfa
37.2091,40.1623,Mardin
37.2109,40.1432,Mardin
37.0601,40.542,Mardin
37.0619,40.5239,Mardin
37.1016,40.2181,Mardin
37.1043,40.2117,Mardin
37.1355,40.4677,Mardin
37.1468,40.4693,Mardin
37.0713,40.5435,Mardin
37.0731,40.5254,Mardin
37.0706,40.5502,Mardin
37.0723,40.5321,Mardin
36.8466,39.6835,Şanlıurfa
37.0923,40.0943,Şanlıurfa
37.0905,40.1134,Şanlıurfa
37.0808,40.0927,Şanlıurfa
37.079,40.1118,Şanlıurfa
37.0506,40.1655,Mardin
37.1218,40.3724,Mardin
37.1469,41.619,Mardin
37.8042,29.2892,Denizli
37.2308,39.8651,Şanlıurfa
37.238,39.8563,Şanlıurfa
37.8744,40.0456,Diyarbakır
36.9557,30.8431,Antalya
37.8885,40.0442,Diyarbakır
37.9373,41.9167,Siirt
37.0755,40.4353,Mardin
37.8779,40.0404,Diyarbakır
37.9424,41.9247,Siirt
37.0438,36.6729,Gaziantep
38.6078,26.8326,İzmir
40.2342,28.956999999999997,Bursa
40.2698,29.0696,Bursa
38.6718,29.213,Uşak
40.0944,29.5026,Bursa
38.607,26.8394,İzmir
38.67,29.2014,Uşak
38.6736,29.2246,Uşak
37.1617,39.6793,Şanlıurfa
37.3016,39.6467,Şanlıurfa
37.1562,39.6544,Şanlıurfa
37.1744,39.675,Şanlıurfa
37.169000000000004,39.65,Şanlıurfa
37.1051,40.5338,Mardin
37.304,39.6509,Şanlıurfa
37.0957,40.4896,Mardin
37.0509,40.4145,Mardin
37.0434,40.4409,Mardin
36.9705,40.2217,Mardin
37.0449,40.3145,Mardin
37.1072,40.6036,Mardin
37.0441,40.3202,Mardin
37.1118,40.6254,Mardin
37.1047,40.61,Mardin
37.0603,40.4592,Mardin
37.2395,40.0392,Mardin
37.2416,39.8614,Şanlıurfa
37.2401,39.8554,Şanlıurfa
37.1703,40.2169,Mardin
37.175,40.3613,Mardin
37.0556,40.437,Mardin
37.2733,39.6347,Şanlıurfa
37.1302,40.6712,Mardin
37.1679,40.2667,Mardin
37.2933,39.9146,Şanlıurfa
37.2881,39.8907,Şanlıurfa
37.3058,39.9105,Şanlıurfa
37.2913,39.6552,Şanlıurfa
37.1599,40.3002,Mardin
37.3006,39.8865,Şanlıurfa
37.286,39.6304,Şanlıurfa
36.9779,40.3178,Mardin
36.9902,40.3137,Mardin
37.1059,40.4916,Mardin
37.2889,39.6509,Şanlıurfa
37.2834,39.6262,Şanlıurfa
37.174,40.368,Mardin
37.1654,40.1939,Mardin
37.2055,40.5644,Mardin
37.2153,40.5675,Mardin
37.1662,39.8864,Şanlıurfa
37.2078,40.1989,Mardin
37.0482,40.4633,Mardin
37.0399,40.2917,Mardin
37.2333,39.7012,Şanlıurfa
37.2271,40.0434,Mardin
37.2282,39.7357,Şanlıurfa
37.2387,39.7257,Şanlıurfa
37.226,39.7299,Şanlıurfa
37.0393,40.2973,Mardin
37.1062,40.2941,Mardin
37.133,40.6648,Mardin
37.0125,40.2327,Mardin
37.1429,40.2816,Mardin
37.0835,40.5702,Mardin
37.0461,40.391999999999996,Mardin
37.103,40.54,Mardin
37.0984,40.5178,Mardin
37.223,39.7112,Şanlıurfa
37.1877,39.9867,Şanlıurfa
37.3738,39.7287,Şanlıurfa
37.2125,39.6619,Şanlıurfa
37.0122,40.355,Mardin
37.2098,39.6562,Şanlıurfa
36.8715,40.1366,
37.1615,40.6784,Mardin
37.1004,40.5117,Mardin
37.2024,40.1815,Mardin
37.1975,40.1584,Mardin
37.2028,40.1759,Mardin
36.9891,40.3262,Mardin
37.0187,40.3632,Mardin
37.0169,40.2981,Mardin
37.0153,40.3108,Mardin
37.2593,39.775,Şanlıurfa
37.2432,40.1026,Mardin
37.2416,40.1156,Mardin
37.8372,40.2242,Diyarbakır
37.2654,42.4066,Şırnak
37.0202,40.3506,Mardin
37.2786,40.7144,Mardin
38.3415,38.1751,Malatya
41.2396,36.4688,Samsun
41.1614,30.4038,Sakarya
39.7944,37.1025,Sivas
36.8312,36.6853,Gaziantep
37.7787,38.2065,Adıyaman
37.1581,39.6152,Şanlıurfa
37.2459,40.698,Mardin
36.7883,38.7309,Şanlıurfa
36.8807,38.7344,Şanlıurfa
37.2026,40.4937,Mardin
37.751999999999995,38.5927,Adıyaman
36.8181,39.4355,Şanlıurfa
37.1106,40.4277,Mardin
37.2131,40.0533,Mardin
37.0419,38.3397,Şanlıurfa
37.7766,38.2189,Adıyaman
37.0914,40.3559,Mardin
37.1788,40.1227,Mardin
37.1018,40.3589,Mardin
37.1548,40.3091,Mardin
37.1933,40.6591,Mardin
37.1577,40.2936,Mardin
37.0602,36.7,Gaziantep
37.1133,40.1838,Mardin
36.8734,40.1438,Şanlıurfa
36.6933,37.1445,Kilis
37.2305,40.288000000000004,Mardin
37.4005,36.8908,Kahramanmaraş
37.2654,40.2172,Mardin
36.8402,36.6874,Kilis
36.842,36.6761,Gaziantep
37.5262,36.9757,Kahramanmaraş
36.833,36.674,Gaziantep
37.2551,40.2143,Mardin
37.0587,40.5171,Mardin
37.1404,40.1821,Mardin
37.1317,40.1753,Mardin
37.1289,40.1602,Mardin
37.907,40.1165,Diyarbakır
37.0167,40.2304,Mardin
37.1619,40.3415,Mardin
37.1647,40.3564,Mardin
37.2673,40.523,Mardin
37.9098,40.1314,Diyarbakır
37.1545,40.3594,Mardin
37.306999999999995,39.8444,Şanlıurfa
37.31,39.8602,Şanlıurfa
37.1954,40.246,Mardin
37.1926,40.2309,Mardin
37.7534,38.5903,Adıyaman
37.0384,38.938,Şanlıurfa
37.1375,40.1669,Mardin
37.0794,40.5728,Mardin
40.7284,35.6557,Amasya
40.7177,35.6533,Amasya
37.1573,39.9533,Şanlıurfa
37.1267,40.6327,Mardin
37.1283,40.6462,Mardin
36.9879,40.3128,Mardin
37.2257,39.7221,Şanlıurfa
37.3279,39.493,Şanlıurfa
37.1487,40.1248,Mardin
37.1472,40.111999999999995,Mardin
36.7254,39.5058,Şanlıurfa
37.2449,40.246,Mardin
36.7239,39.4938,Şanlıurfa
37.2353,40.2478,Mardin
37.3294,39.5052,Şanlıurfa
37.1444,40.3381,Mardin
37.2237,40.317,Mardin
37.3279,40.0914,Mardin
37.0972,40.3796,Mardin
37.0957,40.3664,Mardin
36.9925,40.352,Mardin
37.0856,40.4492,Mardin
37.0821,40.5041,Mardin
37.0182,40.3204,Mardin
37.0206,40.3135,Mardin
37.0918,40.5023,Mardin
37.0872,40.4625,Mardin
37.0938,40.4342,Mardin
37.3977,37.1802,Kahramanmaraş
37.0922,40.421,Mardin
37.0907,40.4078,Mardin
37.1034,40.4324,Mardin
37.1019,40.4192,Mardin
37.1003,40.406,Mardin
37.129,40.4818,Mardin
37.1306,40.4757,Mardin
36.8253,39.8809,Şanlıurfa
37.3388,39.5033,Şanlıurfa
37.3372,39.4911,Şanlıurfa
37.0687,40.3045,Mardin
37.0783,40.3026,Mardin
37.2153,39.6353,Şanlıurfa
37.2464,39.6545,Şanlıurfa
37.2449,39.6421,Şanlıurfa
37.2557,39.6527,Şanlıurfa
37.124,40.5236,Mardin
37.1256,40.537,Mardin
37.0933,40.5156,Mardin
37.0836,40.5174,Mardin
36.9606,36.6506,Gaziantep
37.1041,40.2713,Mardin
37.1025,40.2583,Mardin
37.108000000000004,40.278,Mardin
37.1065,40.265,Mardin
37.0388,40.2171,Mardin
37.0146,40.2615,Mardin
37.0191,40.3005,Mardin
37.0167,40.3074,Mardin
36.9975,40.311,Mardin
37.161,40.2283,Mardin
37.1737,40.2524,Mardin
37.1721,40.2394,Mardin
37.1833,40.2506,Mardin
37.2338,40.2347,Mardin
37.2272,39.7346,Şanlıurfa
37.101,40.1338,Mardin
37.1025,40.1467,Mardin
37.2366,39.7328,Şanlıurfa
37.0434,40.256,Mardin
37.0419,40.2431,Mardin
37.056,40.2802,Mardin
37.0656,40.2784,Mardin
37.0641,40.2654,Mardin
37.058,40.2135,Mardin
37.0752,40.2766,Mardin
37.0737,40.2636,Mardin
37.19,39.786,Şanlıurfa
37.1991,39.8613,Şanlıurfa
37.2373,40.1809,Mardin
37.2468,40.1791,Mardin
37.1322,40.2336,Mardin
37.1609,39.9462,Şanlıurfa
37.1624,39.9589,Şanlıurfa
37.199,40.1882,Mardin
37.0223,38.3969,Şanlıurfa
37.2192,39.9479,Şanlıurfa
37.2177,39.9352,Şanlıurfa
37.1029,39.7456,Şanlıurfa
36.7793,27.7897,Muğla
37.2221,39.8022,Şanlıurfa
37.3858,40.1141,Mardin
37.0959,40.5285,Mardin
37.3144,39.5503,Şanlıurfa
37.2853,39.775999999999996,Şanlıurfa
37.2832,39.8077,Şanlıurfa
37.2664,39.6112,Şanlıurfa
37.0729,40.2644,Mardin
37.098,40.5,Mardin
37.0906,40.5053,Mardin
37.1044,40.5068,Mardin
37.1064,40.4783,Mardin
37.17,39.6863,Şanlıurfa
37.0749,40.2351,Mardin
37.1014,40.0563,Şanlıurfa
37.1782,39.8212,Şanlıurfa
37.1926,39.8228,Şanlıurfa
37.2326,40.3537,Mardin
37.2276,40.3458,Mardin
37.3823,40.1064,Mardin
37.0294,40.3989,Mardin
36.716,38.8237,Şanlıurfa
40.2016,28.9434,Bursa
40.8352,29.578000000000003,Kocaeli
39.580999999999996,27.883000000000003,Balıkesir
41.2194,27.8788,Tekirdağ
41.2377,27.9289,Tekirdağ
41.2743,27.5993,Tekirdağ
37.4624,37.0382,Kahramanmaraş
41.1489,27.8458,Tekirdağ
41.2762,27.5871,Kırklareli
39.5874,27.8452,Balıkesir
40.1707,28.7788,Bursa
40.2723,29.0712,Bursa
38.6238,29.4808,Uşak
38.2284,27.3113,İzmir
37.7382,27.4067,Aydın
38.4626,27.405,İzmir
38.6795,29.2293,Uşak
38.2182,27.3724,İzmir
38.1792,27.375,İzmir
37.8057,29.2488,Denizli
36.9314,30.6484,Antalya
37.0808,40.1867,Mardin
37.8501,30.53,Isparta
37.0777,40.0029,Şanlıurfa
37.2966,39.6927,Şanlıurfa
37.3665,36.8865,Kahramanmaraş
37.376,36.8848,Kahramanmaraş
36.81,36.5483,Hatay
36.9956,40.3477,Mardin
38.777,30.5647,Afyonkarahisar
38.6731,29.225,Uşak
37.0825,40.2057,Mardin
37.0737,40.5885,Mardin
37.0719,40.5685,Mardin
37.0855,40.5869,Mardin
37.0837,40.5669,Mardin
36.9938,40.3284,Mardin
38.6704,29.21,Uşak
36.7617,37.5216,Gaziantep
36.7291,38.8952,Şanlıurfa
37.0843,40.1919,Mardin
36.874,35.53,Adana
37.0923,40.1852,Mardin
37.0759,39.9845,Şanlıurfa
41.2346,36.461999999999996,Samsun
39.7448,30.6707,
40.777,31.1842,Düzce
40.7126,30.0484,Kocaeli
40.4383,27.1382,Çanakkale
40.7558,30.6537,Sakarya
40.7537,30.6411,Sakarya
40.0915,29.5024,Bursa
40.0784,32.9791,Ankara
39.8741,30.1623,Bilecik
39.9881,32.7387,Ankara
40.0767,32.9675,Ankara
37.8191,40.6036,Diyarbakır
37.1128,40.475,Mardin
37.1045,40.4409,Mardin
36.7993,39.7004,Şanlıurfa
37.8195,40.5973,Diyarbakır
37.2462,39.6637,Şanlıurfa
37.2369,39.6259,Şanlıurfa
37.1111,40.6643,Mardin
37.0538,40.2335,Mardin
37.1384,40.5809,Mardin
37.1003,40.5537,Mardin
37.2614,39.658,Şanlıurfa
37.0935,40.5245,Mardin
37.0274,40.2485,Mardin
37.2461,39.6178,Şanlıurfa
37.0569,40.2373,Mardin
37.0243,40.2445,Mardin
37.2556,39.6555,Şanlıurfa
37.2521,39.6201,Şanlıurfa
37.0854,40.4904,Mardin
37.0837,40.4859,Mardin
36.8179,39.4249,Şanlıurfa
37.1145,40.4794,Mardin
36.7923,39.6965,Şanlıurfa
37.1373,40.5763,Mardin
37.0624,40.2685,Mardin
37.1368,39.7174,Şanlıurfa
37.1064,40.4453,Mardin
37.092,40.5199,Mardin
36.8208,39.6926,Şanlıurfa
36.8187,39.685,Şanlıurfa
37.1639,40.2025,Mardin
36.8156,39.7109,Şanlıurfa
36.8333,39.7206,Şanlıurfa
37.1657,40.1837,Mardin
36.8216,39.719,Şanlıurfa
37.7809,38.5957,Adıyaman
37.0452,40.2671,Mardin
37.0584,40.2502,Mardin
37.0444,40.2727,Mardin
37.0461,40.2541,Mardin
36.8273,39.7125,Şanlıurfa
37.0575,40.2558,Mardin
37.4887,38.6861,Şanlıurfa
37.1557,40.1942,Mardin
37.1525,40.2009,Mardin
37.1543,40.1821,Mardin
37.1539,40.2129,Mardin
37.4868,38.7098,Şanlıurfa
37.211,39.7131,Şanlıurfa
37.194,40.2863,Mardin
37.1921,40.2979,Mardin
37.5364,37.0168,Kahramanmaraş
37.229,40.1268,Mardin
37.6982,38.1207,Adıyaman
37.023,40.2555,Mardin
37.1615,40.2541,Mardin
37.2759,40.1204,Mardin
37.274,40.1319,Mardin
37.2578,40.116,Mardin
37.256,40.1274,Mardin
36.898,39.8781,Şanlıurfa
37.2308,40.1153,Mardin
37.5456,37.0187,Kahramanmaraş
37.2635,39.791,Şanlıurfa
37.1426,40.3703,Mardin
37.9046,40.1287,Diyarbakır
37.5475,36.8611,Kahramanmaraş
37.0762,39.7452,Şanlıurfa
37.5471,37.0069,Kahramanmaraş
37.2055,39.6298,Şanlıurfa
37.0158,40.2417,Mardin
37.0139,40.2533,Mardin
37.3063,39.6956,Şanlıurfa
37.2093,39.7244,Şanlıurfa
37.012,40.2649,Mardin
37.0622,40.2953,Mardin
36.7143,39.3363,Şanlıurfa
36.8044,39.8844,Şanlıurfa
36.5134,32.3086,Antalya
36.7319,39.5792,Şanlıurfa
36.8754,39.491,Şanlıurfa
36.5112,32.3316,Antalya
41.4004,26.6377,Edirne
37.2352,39.634,Şanlıurfa
37.2479,39.6298,Şanlıurfa
37.2426,39.6051,Şanlıurfa
37.0841,39.7425,Şanlıurfa
37.246,39.6235,Şanlıurfa
37.0805,39.7246,Şanlıurfa
38.1844,37.2468,Kahramanmaraş
37.0787,39.7182,Şanlıurfa
37.7603,39.0245,Şanlıurfa
37.7376,38.4427,Adıyaman
37.7313,38.4147,Adıyaman
37.7299,38.4381,Adıyaman
37.7305,38.1891,Adıyaman
37.7237,38.1597,Adıyaman
37.7374,38.1549,Adıyaman
37.1248,40.2389,Mardin
37.1297,40.2615,Mardin
37.1242,40.2439,Mardin
37.1289,40.2665,Mardin
37.0858,39.749,Şanlıurfa
36.4751,32.274,Antalya
36.8622,31.2183,Antalya
37.0404,35.6433,Adana
36.5134,32.3173,Antalya
36.5147,32.3373,Antalya
36.5202,32.3218,Antalya
36.5214,32.3394,Antalya
36.5047,32.3002,Antalya
36.5065,32.3248,Antalya
36.5079,32.345,Antalya
36.489000000000004,32.2746,Antalya
36.4909,32.3009,Antalya
36.4926,32.3262,Antalya
36.4941,32.3469,Antalya
36.4771,32.3027,Antalya
36.4788,32.328,Antalya
36.4803,32.3499,Antalya
36.4632,32.3033,Antalya
36.465,32.33,Antalya
36.4491,32.3016,Antalya
36.4511,32.3309,Antalya
36.458,32.3077,Antalya
36.46,32.3345,Antalya
37.1073,40.3705,Mardin
37.0914,40.2596,Mardin
37.2214,39.3225,Şanlıurfa
37.1615,39.7258,Şanlıurfa
37.2522,39.6518,Şanlıurfa
37.0909,39.7481,Şanlıurfa
37.0893,39.736999999999995,Şanlıurfa
37.2505,39.6406,Şanlıurfa
37.2578,39.6274,Şanlıurfa
37.1057,40.3594,Mardin
36.9771,36.7316,Gaziantep
36.8217,39.4308,Şanlıurfa
36.7146,39.3348,Şanlıurfa
37.2278,40.3081,Mardin
37.2367,40.3061,Mardin
37.0171,44.2159,
37.585,38.0898,Adıyaman
37.1799,41.6338,Mardin
37.1273,40.3138,Mardin
37.1041,40.3484,Mardin
37.074,40.4583,Mardin
36.9915,36.7559,Gaziantep
37.0651,40.4603,Mardin
37.216,39.7181,Şanlıurfa
36.7129,39.3236,Şanlıurfa
37.1693,41.6243,Mardin
37.1708,41.6357,Mardin
37.2671,39.5036,Şanlıurfa
37.3005,39.542,Şanlıurfa
37.7783,38.1399,Adıyaman
37.023,38.4672,Şanlıurfa
37.0626,38.3595,Şanlıurfa
37.4527,39.446999999999996,Şanlıurfa
37.1361,39.6163,Şanlıurfa
37.0607,38.3477,Şanlıurfa
37.231,40.3303,Mardin
37.2294,40.3192,Mardin
37.2383,40.3172,Mardin
37.2192,40.1838,Mardin
37.0808,40.5713,Mardin
37.0792,40.5602,Mardin
37.2103,40.1859,Mardin
37.554,37.8976,Adıyaman
37.3039,39.5644,Şanlıurfa
37.3022,39.5532,Şanlıurfa
37.0897,40.5693,Mardin
37.2611,39.6497,Şanlıurfa
37.0881,40.5582,Mardin
37.1978,40.8146,Mardin
37.0252,40.309,Mardin
36.7866,38.899,Şanlıurfa
37.2964,40.0793,Mardin
37.1962,40.8034,Mardin
37.3053,40.0772,Mardin
37.2048,39.9575,Şanlıurfa
38.0101,40.1657,Diyarbakır
38.0117,40.1769,Diyarbakır
37.91,40.178000000000004,Diyarbakır
37.2197,39.3112,Şanlıurfa
37.2594,39.6385,Şanlıurfa
37.1575,42.4664,Şırnak
37.2757,42.3744,Şırnak
37.2864,42.3845,Şırnak
37.2849,42.3725,Şırnak
37.1754,39.7571,Şanlıurfa
37.1665,39.7592,Şanlıurfa
37.2934,42.3896,Şırnak
37.292,42.3776,Şırnak
37.7632,38.4014,Adıyaman
37.7651,38.4131,Adıyaman
36.9879,44.2579,Hakkâri
37.7609,38.6493,Adıyaman
37.7632,38.6362,Adıyaman
37.7655,38.6234,Adıyaman
37.7727,38.6388,Adıyaman
37.4633,39.3366,Şanlıurfa
37.4658,39.3228,Şanlıurfa
37.4206,37.5928,Gaziantep
37.4226,37.5808,Gaziantep
37.19,36.8957,Gaziantep
37.7398,38.6571,Adıyaman
37.7538,38.6337,Adıyaman
37.7515,38.6465,Adıyaman
37.7421,38.6439,Adıyaman
37.2602,40.0745,Mardin
37.2688,40.2108,Mardin
37.0794,41.3924,Mardin
37.0887,41.401,Mardin
37.2518,40.2094,Mardin
37.2548,40.2174,Mardin
37.0866,41.44,Mardin
37.0771,41.4315,
37.27,40.2657,Mardin
37.2498,40.2563,Mardin
37.2718,40.2189,Mardin
37.2668,40.2577,Mardin
37.2579,40.0666,Mardin
41.2974,33.312,Kastamonu
41.4081,32.1302,Zonguldak
37.8149,38.6076,Adıyaman
38.3919,31.546,Konya
37.3919,37.0198,Kahramanmaraş
36.9915,40.2948,Mardin
37.3861,37.0108,Kahramanmaraş
37.8525,30.5278,Isparta
38.6273,29.4703,Uşak
38.7865,26.9412,İzmir
36.7516,38.8336,Şanlıurfa
37.3008,37.1303,Kahramanmaraş
40.8352,33.2254,Çankırı
38.6831,29.2333,Uşak
40.7567,30.6518,Sakarya
38.6742,29.230999999999998,Uşak
40.0957,29.5005,Bursa
38.6165,29.4795,Uşak
37.3856,37.0466,Kahramanmaraş
38.676,29.2196,Uşak
37.8892,30.4026,Isparta
39.9023,30.0788,Bilecik
38.6254,29.4818,Uşak
37.8872,30.4148,Isparta
37.3799,37.0379,Kahramanmaraş
40.7791,31.1941,Düzce
41.2449,28.8081,İstanbul
37.8216,38.5799,Adıyaman
37.8132,38.6144,Adıyaman
36.2193,32.7143,Mersin
37.801,29.2441,Denizli
37.81,29.2463,Denizli
36.2129,32.7479,Mersin
36.1844,32.7209,Mersin
36.1877,32.704,Mersin
36.1947,32.7255,Mersin
36.1979,32.709,Mersin
36.2021,32.7458,Mersin
36.2052,32.7295,Mersin
36.2083,32.713,Mersin
36.2116,32.6958,Mersin
36.2301,32.7159,Mersin
36.2266,32.7345,Mersin
36.216,32.7317,Mersin
36.2016,32.7291,Mersin
36.7241,38.7915,Şanlıurfa
36.1988,32.7146,Mersin
36.1961,32.6998,Mersin
37.2601,40.2404,Mardin
36.2147,32.7416,Mersin
36.2119,32.7266,Mersin
36.2091,32.7113,Mersin
36.2225,32.7251,Mersin
37.0696,40.2613,Mardin
36.8403,34.7079,Mersin
37.0734,37.4289,Gaziantep
37.4957,39.2286,Şanlıurfa
37.126999999999995,40.3312,Mardin
36.1861,32.7044,Mersin
37.1417,40.6294,Mardin
36.1887,32.7184,Mersin
36.1907,32.709,Mersin
36.1777,32.6971,Mersin
36.1806,32.7132,Mersin
37.1402,40.6158,Mardin
36.2044,32.7441,Mersin
37.2697,40.2385,Mardin
36.7559,38.8206,Şanlıurfa
36.2196,32.7096,Mersin
39.9853,32.7403,Ankara
38.7011,35.6193,Kayseri
38.5537,34.6198,Nevşehir
38.5557,34.6318,Nevşehir
37.3937,37.0226,Kahramanmaraş
40.4824,34.8553,Çorum
40.4842,34.8671,Çorum
38.1427,27.0546,İzmir
37.5618,33.9675,Konya
37.8604,34.465,Niğde
40.6487,29.1528,
41.5129,33.7534,Kastamonu
41.141000000000005,32.6521,Karabük
40.6441,29.1503,
37.106,40.5671,Mardin
37.0923,40.5156,Mardin
37.089,40.5745,Mardin
37.1044,40.5604,Mardin
37.0874,40.5678,Mardin
38.1535,27.0541,İzmir
37.1735,39.7679,Şanlıurfa
37.0393,40.3057,Mardin
37.173,39.7397,Şanlıurfa
37.1752,39.775,Şanlıurfa
37.0107,40.2775,Mardin
37.0586,27.4429,Muğla
37.3224,39.4969,Şanlıurfa
38.1515,27.0422,İzmir
37.1508,40.2084,Mardin
37.1551,40.2151,Mardin
37.085,40.5725,Mardin
37.3227,39.5036,Şanlıurfa
37.0945,40.5667,Mardin
37.0081,40.3083,Mardin
37.0473,40.4587,Mardin
37.0129,40.315,Mardin
